path;Gallica[url];IIIF[url];Classe[tag];ARK[text]
Ces_presentes_Heures_a_lusaige_de_view_29_num_NP-Ornement_82.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f29.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f29/pct:64.71,4.13,15.17,14.18/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_26_num_NP-Vignette_83.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f26.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f26/pct:32.58,10.97,49.5,44.27/max/0/default.jpg;Vignette;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_26_num_NP-Ornement_84.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f26.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f26/pct:16.83,64.97,80.5,19.62/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_26_num_NP-Ornement_85.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f26.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f26/pct:81.92,11.14,14.25,53.62/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_26_num_NP-Ornement_86.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f26.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f26/pct:18.08,11.78,14.75,53.03/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_26_num_NP-Ornement_87.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f26.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f26/pct:16.33,3.89,81.57,7.57/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_200_num_NP-Ornement_88.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f200.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f200/pct:35.65,65.75,39.54,10.52/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_200_num_NP-Vignette_89.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f200.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f200/pct:21.09,16.85,15.96,58.56/max/0/default.jpg;Vignette;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_200_num_NP-Ornement_90.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f200.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f200/pct:37.22,3.27,52.85,4.51/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_200_num_NP-Ornement_91.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f200.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f200/pct:19.11,75.79,75.04,8.32/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_200_num_NP-Ornement_92.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f200.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f200/pct:89.91,5.48,5.04,57.51/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_200_num_NP-Ornement_93.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f200.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f200/pct:22.66,3.17,14.47,13.85/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_200_num_NP-Ornement_94.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f200.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f200/pct:74.69,66.34,5.26,10.1/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_200_num_NP-Vignette_95.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f200.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f200/pct:79.98,63.07,13.88,13.58/max/0/default.jpg;Vignette;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_143_num_NP-Vignette_96.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f143.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f143/pct:15.71,11.49,49.54,43.88/max/0/default.jpg;Vignette;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_143_num_NP-Ornement_97.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f143.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f143/pct:1.0,65.04,81.71,19.82/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_143_num_NP-Ornement_98.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f143.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f143/pct:1.16,11.71,15.05,53.38/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_143_num_NP-Ornement_99.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f143.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f143/pct:65.34,11.65,14.13,53.44/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_143_num_NP-Ornement_100.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f143.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f143/pct:1.58,4.62,80.63,6.11/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_145_num_NP-Ornement_101.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f145.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f145/pct:24.55,66.38,39.41,10.42/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_145_num_NP-Vignette_102.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f145.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f145/pct:4.35,63.32,15.67,14.0/max/0/default.jpg;Vignette;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_145_num_NP-Ornement_103.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f145.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f145/pct:19.29,66.81,5.42,10.1/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_145_num_NP-Vignette_104.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f145.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f145/pct:63.38,18.26,15.02,58.49/max/0/default.jpg;Vignette;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_145_num_NP-Ornement_105.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f145.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f145/pct:10.92,4.14,52.38,4.62/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_145_num_NP-Ornement_106.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f145.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f145/pct:3.45,76.64,76.35,10.26/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_145_num_NP-Ornement_107.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f145.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f145/pct:10.59,63.1,52.56,3.68/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_145_num_NP-Ornement_108.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f145.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f145/pct:4.76,5.26,5.79,57.84/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_145_num_NP-Ornement_109.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f145.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f145/pct:63.22,4.51,14.86,13.75/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_145_num_NP-Ornement_110.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f145.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f145/pct:10.92,61.17,52.19,2.1/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_246_num_NP-Ornement_111.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f246.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f246/pct:74.55,67.71,5.46,10.11/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_246_num_NP-Ornement_112.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f246.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f246/pct:35.81,67.5,38.99,10.53/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_246_num_NP-Ornement_113.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f246.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f246/pct:20.72,19.11,15.09,58.44/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_246_num_NP-Vignette_114.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f246.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f246/pct:21.29,5.61,14.52,13.55/max/0/default.jpg;Vignette;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_246_num_NP-Ornement_115.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f246.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f246/pct:35.56,5.03,52.12,4.55/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_246_num_NP-Ornement_116.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f246.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f246/pct:19.58,77.66,75.29,9.21/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_246_num_NP-Ornement_117.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f246.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f246/pct:88.34,6.3,5.46,57.03/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_246_num_NP-Vignette_118.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f246.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f246/pct:80.18,64.11,13.69,13.66/max/0/default.jpg;Vignette;ark:/12148/bpt6k1519350c
fantaisies_de_mere_Sote__contenant_view_135_num_66r-Vignette_119.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1512192v/f135.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1512192v/f135/pct:3.03,9.01,86.62,53.52/max/0/default.jpg;Vignette;ark:/12148/bpt6k1512192v
Ces_presentes_Heures_a_lusaige_de_view_240_num_NP-Ornement_120.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f240.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f240/pct:36.2,67.96,39.39,10.39/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_240_num_NP-Vignette_121.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f240.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f240/pct:20.39,49.04,15.48,14.66/max/0/default.jpg;Vignette;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_240_num_NP-Vignette_122.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f240.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f240/pct:19.82,34.43,15.97,14.93/max/0/default.jpg;Vignette;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_240_num_NP-Ornement_123.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f240.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f240/pct:75.35,67.91,5.41,9.97/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_240_num_NP-Vignette_124.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f240.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f240/pct:19.66,19.78,15.56,14.71/max/0/default.jpg;Vignette;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_240_num_NP-Ornement_125.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f240.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f240/pct:19.82,77.67,75.35,9.86/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_240_num_NP-Ornement_126.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f240.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f240/pct:34.64,4.64,52.74,4.85/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_240_num_NP-Vignette_127.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f240.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f240/pct:19.08,5.17,15.64,14.66/max/0/default.jpg;Vignette;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_240_num_NP-Vignette_128.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f240.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f240/pct:20.64,63.65,15.64,14.71/max/0/default.jpg;Vignette;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_240_num_NP-Ornement_129.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f240.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f240/pct:87.88,5.54,6.55,58.74/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_240_num_NP-Vignette_130.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f240.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f240/pct:80.75,64.39,13.78,13.28/max/0/default.jpg;Vignette;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_206_num_NP-Vignette_131.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f206.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f206/pct:35.14,66.38,39.57,10.15/max/0/default.jpg;Vignette;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_206_num_NP-Vignette_132.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f206.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f206/pct:20.77,17.74,15.35,58.42/max/0/default.jpg;Vignette;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_206_num_NP-Ornement_133.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f206.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f206/pct:74.71,66.81,5.09,9.94/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_206_num_NP-Ornement_134.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f206.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f206/pct:36.37,3.31,53.12,4.86/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_206_num_NP-Ornement_135.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f206.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f206/pct:88.92,4.86,5.33,58.39/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_206_num_NP-Ornement_136.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f206.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f206/pct:19.21,76.64,75.45,10.05/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_206_num_NP-Vignette_137.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f206.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f206/pct:21.76,3.63,14.53,14.0/max/0/default.jpg;Vignette;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_206_num_NP-Vignette_138.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f206.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f206/pct:79.8,63.39,13.93,13.61/max/0/default.jpg;Vignette;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_189_num_NP-Vignette_139.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f189.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f189/pct:18.23,12.39,48.24,43.35/max/0/default.jpg;Vignette;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_189_num_NP-Ornement_140.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f189.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f189/pct:2.45,65.56,80.05,19.85/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_189_num_NP-Ornement_141.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f189.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f189/pct:66.39,12.29,14.23,53.11/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_189_num_NP-Ornement_142.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f189.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f189/pct:4.66,12.5,13.98,52.84/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_189_num_NP-Ornement_143.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f189.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f189/pct:3.92,5.42,78.62,6.97/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_88_num_NP-Vignette_144.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f88.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f88/pct:36.42,11.19,50.0,44.27/max/0/default.jpg;Vignette;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_88_num_NP-Ornement_145.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f88.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f88/pct:19.48,65.36,77.91,19.53/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_88_num_NP-Ornement_146.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f88.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f88/pct:21.84,11.24,14.67,53.85/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_88_num_NP-Ornement_147.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f88.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f88/pct:86.42,11.46,10.71,53.79/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_88_num_NP-Ornement_148.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f88.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f88/pct:21.84,4.3,76.16,7.15/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_72_num_NP-Ornement_149.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f72.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f72/pct:75.46,66.36,5.51,10.09/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_72_num_NP-Ornement_150.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f72.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f72/pct:36.48,3.38,53.42,4.61/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_72_num_NP-Ornement_151.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f72.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f72/pct:21.29,75.97,73.62,8.42/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_72_num_NP-Vignette_152.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f72.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f72/pct:21.62,17.38,14.77,58.96/max/0/default.jpg;Vignette;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_72_num_NP-Ornement_153.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f72.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f72/pct:90.07,4.88,5.43,58.34/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_72_num_NP-Ornement_154.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f72.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f72/pct:21.54,3.59,14.86,13.89/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_72_num_NP-Vignette_155.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f72.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f72/pct:36.14,66.47,10.43,9.66/max/0/default.jpg;Vignette;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_72_num_NP-Ornement_156.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f72.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f72/pct:35.98,66.09,39.9,10.3/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_72_num_NP-Vignette_157.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f72.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f72/pct:81.05,63.09,14.06,13.59/max/0/default.jpg;Vignette;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_76_num_NP-Ornement_158.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f76.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f76/pct:79.25,66.33,5.5,10.01/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_76_num_NP-Vignette_159.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f76.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f76/pct:23.54,3.55,15.16,14.09/max/0/default.jpg;Vignette;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_76_num_NP-Ornement_160.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f76.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f76/pct:38.19,3.01,54.45,4.57/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_76_num_NP-Vignette_161.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f76.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f76/pct:23.62,61.32,15.24,14.95/max/0/default.jpg;Vignette;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_76_num_NP-Vignette_162.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f76.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f76/pct:38.7,66.0,40.81,10.49/max/0/default.jpg;Vignette;ark:/12148/bpt6k1519350c
Ces_presentes_Heures_a_lusaige_de_view_76_num_NP-Ornement_163.jpg;https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f76.item;https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f76/pct:93.14,6.89,4.83,56.11/max/0/default.jpg;Ornement;ark:/12148/bpt6k1519350c
