ARK,Vue,Image_filename,Annotation_filename,Category_name,Gallica,IIIF,Confidence
ark:/12148/bpt6k1519350c,275,Ces_presentes_Heures_a_lusaige_de_view_275_num_NP_jpg.rf.61b12a7d53a91a29cae9108c1d5af11b.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_275_num_NP-Ornement_54.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f275.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f275/pct:0.0,64.82,1.77,14.52/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,275,Ces_presentes_Heures_a_lusaige_de_view_275_num_NP_jpg.rf.61b12a7d53a91a29cae9108c1d5af11b.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_275_num_NP-Ornement_55.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f275.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f275/pct:0.0,79.23,1.93,9.29/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,253,Ces_presentes_Heures_a_lusaige_de_view_253_num_NP_jpg.rf.c2e30d99424eb67075f73054a30f4713.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_253_num_NP-Vignette_56.jpg,Vignette,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f253.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f253/pct:24.39,66.26,39.15,10.84/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,253,Ces_presentes_Heures_a_lusaige_de_view_253_num_NP_jpg.rf.c2e30d99424eb67075f73054a30f4713.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_253_num_NP-Ornement_57.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f253.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f253/pct:19.41,67.38,5.3,10.3/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,253,Ces_presentes_Heures_a_lusaige_de_view_253_num_NP_jpg.rf.c2e30d99424eb67075f73054a30f4713.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_253_num_NP-Ornement_58.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f253.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f253/pct:11.66,4.86,52.28,4.54/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,253,Ces_presentes_Heures_a_lusaige_de_view_253_num_NP_jpg.rf.c2e30d99424eb67075f73054a30f4713.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_253_num_NP-Ornement_59.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f253.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f253/pct:64.19,18.85,14.52,58.14/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,253,Ces_presentes_Heures_a_lusaige_de_view_253_num_NP_jpg.rf.c2e30d99424eb67075f73054a30f4713.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_253_num_NP-Ornement_60.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f253.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f253/pct:3.75,77.2,76.51,9.29/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,253,Ces_presentes_Heures_a_lusaige_de_view_253_num_NP_jpg.rf.c2e30d99424eb67075f73054a30f4713.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_253_num_NP-Vignette_61.jpg,Vignette,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f253.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f253/pct:64.11,5.13,14.68,13.67/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,253,Ces_presentes_Heures_a_lusaige_de_view_253_num_NP_jpg.rf.c2e30d99424eb67075f73054a30f4713.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_253_num_NP-Vignette_62.jpg,Vignette,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f253.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f253/pct:4.24,63.59,15.36,14.21/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,253,Ces_presentes_Heures_a_lusaige_de_view_253_num_NP_jpg.rf.c2e30d99424eb67075f73054a30f4713.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_253_num_NP-Ornement_63.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f253.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f253/pct:4.24,5.82,7.51,57.85/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,39,Ces_presentes_Heures_a_lusaige_de_view_39_num_NP_jpg.rf.990ec24a55f7ba43e695ae1bd8af9a78.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_39_num_NP-Ornement_64.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f39.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f39/pct:25.48,66.79,39.4,10.16/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,39,Ces_presentes_Heures_a_lusaige_de_view_39_num_NP_jpg.rf.990ec24a55f7ba43e695ae1bd8af9a78.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_39_num_NP-Ornement_65.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f39.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f39/pct:20.45,67.07,5.53,10.11/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,39,Ces_presentes_Heures_a_lusaige_de_view_39_num_NP_jpg.rf.990ec24a55f7ba43e695ae1bd8af9a78.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_39_num_NP-Ornement_66.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f39.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f39/pct:11.15,3.75,53.48,4.67/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,39,Ces_presentes_Heures_a_lusaige_de_view_39_num_NP_jpg.rf.990ec24a55f7ba43e695ae1bd8af9a78.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_39_num_NP-Vignette_67.jpg,Vignette,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f39.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f39/pct:64.38,18.04,15.93,14.51/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,39,Ces_presentes_Heures_a_lusaige_de_view_39_num_NP_jpg.rf.990ec24a55f7ba43e695ae1bd8af9a78.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_39_num_NP-Vignette_68.jpg,Vignette,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f39.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f39/pct:64.21,32.72,16.35,14.51/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,39,Ces_presentes_Heures_a_lusaige_de_view_39_num_NP_jpg.rf.990ec24a55f7ba43e695ae1bd8af9a78.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_39_num_NP-Vignette_69.jpg,Vignette,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f39.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f39/pct:64.46,47.39,15.93,14.57/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,39,Ces_presentes_Heures_a_lusaige_de_view_39_num_NP_jpg.rf.990ec24a55f7ba43e695ae1bd8af9a78.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_39_num_NP-Ornement_70.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f39.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f39/pct:64.88,61.85,15.67,14.78/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,39,Ces_presentes_Heures_a_lusaige_de_view_39_num_NP_jpg.rf.990ec24a55f7ba43e695ae1bd8af9a78.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_39_num_NP-Ornement_71.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f39.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f39/pct:4.78,4.73,6.37,60.49/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,39,Ces_presentes_Heures_a_lusaige_de_view_39_num_NP_jpg.rf.990ec24a55f7ba43e695ae1bd8af9a78.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_39_num_NP-Ornement_72.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f39.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f39/pct:5.28,63.59,15.34,13.64/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,39,Ces_presentes_Heures_a_lusaige_de_view_39_num_NP_jpg.rf.990ec24a55f7ba43e695ae1bd8af9a78.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_39_num_NP-Ornement_73.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f39.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f39/pct:64.46,3.32,15.51,14.84/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,39,Ces_presentes_Heures_a_lusaige_de_view_39_num_NP_jpg.rf.990ec24a55f7ba43e695ae1bd8af9a78.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_39_num_NP-Ornement_74.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f39.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f39/pct:4.02,76.96,77.45,8.91/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,29,Ces_presentes_Heures_a_lusaige_de_view_29_num_NP_jpg.rf.a3f81762f2ebb4d14be0bc3dff5c2d3f.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_29_num_NP-Ornement_75.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f29.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f29/pct:25.4,66.85,39.98,10.33/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,29,Ces_presentes_Heures_a_lusaige_de_view_29_num_NP_jpg.rf.a3f81762f2ebb4d14be0bc3dff5c2d3f.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_29_num_NP-Ornement_76.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f29.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f29/pct:11.06,3.7,53.81,4.73/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,29,Ces_presentes_Heures_a_lusaige_de_view_29_num_NP_jpg.rf.a3f81762f2ebb4d14be0bc3dff5c2d3f.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_29_num_NP-Ornement_77.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f29.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f29/pct:65.13,18.42,15.34,58.7/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,29,Ces_presentes_Heures_a_lusaige_de_view_29_num_NP_jpg.rf.a3f81762f2ebb4d14be0bc3dff5c2d3f.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_29_num_NP-Ornement_78.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f29.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f29/pct:20.79,67.17,4.95,10.05/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,29,Ces_presentes_Heures_a_lusaige_de_view_29_num_NP_jpg.rf.a3f81762f2ebb4d14be0bc3dff5c2d3f.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_29_num_NP-Ornement_79.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f29.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f29/pct:4.78,7.07,6.37,56.2/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,29,Ces_presentes_Heures_a_lusaige_de_view_29_num_NP_jpg.rf.a3f81762f2ebb4d14be0bc3dff5c2d3f.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_29_num_NP-Ornement_80.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f29.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f29/pct:5.53,63.64,15.59,13.86/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,29,Ces_presentes_Heures_a_lusaige_de_view_29_num_NP_jpg.rf.a3f81762f2ebb4d14be0bc3dff5c2d3f.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_29_num_NP-Ornement_81.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f29.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f29/pct:6.37,77.07,74.52,8.26/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,29,Ces_presentes_Heures_a_lusaige_de_view_29_num_NP_jpg.rf.a3f81762f2ebb4d14be0bc3dff5c2d3f.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_29_num_NP-Ornement_82.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f29.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f29/pct:64.71,4.13,15.17,14.18/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,26,Ces_presentes_Heures_a_lusaige_de_view_26_num_NP_jpg.rf.e5ad930a5480a6e4d2a43620b6307363.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_26_num_NP-Vignette_83.jpg,Vignette,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f26.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f26/pct:32.58,10.97,49.5,44.27/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,26,Ces_presentes_Heures_a_lusaige_de_view_26_num_NP_jpg.rf.e5ad930a5480a6e4d2a43620b6307363.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_26_num_NP-Ornement_84.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f26.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f26/pct:16.83,64.97,80.5,19.62/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,26,Ces_presentes_Heures_a_lusaige_de_view_26_num_NP_jpg.rf.e5ad930a5480a6e4d2a43620b6307363.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_26_num_NP-Ornement_85.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f26.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f26/pct:81.92,11.14,14.25,53.62/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,26,Ces_presentes_Heures_a_lusaige_de_view_26_num_NP_jpg.rf.e5ad930a5480a6e4d2a43620b6307363.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_26_num_NP-Ornement_86.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f26.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f26/pct:18.08,11.78,14.75,53.03/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,26,Ces_presentes_Heures_a_lusaige_de_view_26_num_NP_jpg.rf.e5ad930a5480a6e4d2a43620b6307363.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_26_num_NP-Ornement_87.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f26.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f26/pct:16.33,3.89,81.57,7.57/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,200,Ces_presentes_Heures_a_lusaige_de_view_200_num_NP_jpg.rf.625e68b704919cb4b19b6ba317bc058c.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_200_num_NP-Ornement_88.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f200.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f200/pct:35.65,65.75,39.54,10.52/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,200,Ces_presentes_Heures_a_lusaige_de_view_200_num_NP_jpg.rf.625e68b704919cb4b19b6ba317bc058c.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_200_num_NP-Vignette_89.jpg,Vignette,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f200.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f200/pct:21.09,16.85,15.96,58.56/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,200,Ces_presentes_Heures_a_lusaige_de_view_200_num_NP_jpg.rf.625e68b704919cb4b19b6ba317bc058c.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_200_num_NP-Ornement_90.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f200.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f200/pct:37.22,3.27,52.85,4.51/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,200,Ces_presentes_Heures_a_lusaige_de_view_200_num_NP_jpg.rf.625e68b704919cb4b19b6ba317bc058c.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_200_num_NP-Ornement_91.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f200.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f200/pct:19.11,75.79,75.04,8.32/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,200,Ces_presentes_Heures_a_lusaige_de_view_200_num_NP_jpg.rf.625e68b704919cb4b19b6ba317bc058c.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_200_num_NP-Ornement_92.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f200.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f200/pct:89.91,5.48,5.04,57.51/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,200,Ces_presentes_Heures_a_lusaige_de_view_200_num_NP_jpg.rf.625e68b704919cb4b19b6ba317bc058c.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_200_num_NP-Ornement_93.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f200.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f200/pct:22.66,3.17,14.47,13.85/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,200,Ces_presentes_Heures_a_lusaige_de_view_200_num_NP_jpg.rf.625e68b704919cb4b19b6ba317bc058c.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_200_num_NP-Ornement_94.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f200.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f200/pct:74.69,66.34,5.26,10.1/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,200,Ces_presentes_Heures_a_lusaige_de_view_200_num_NP_jpg.rf.625e68b704919cb4b19b6ba317bc058c.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_200_num_NP-Vignette_95.jpg,Vignette,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f200.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f200/pct:79.98,63.07,13.88,13.58/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,143,Ces_presentes_Heures_a_lusaige_de_view_143_num_NP_jpg.rf.f62984bec59db5a3dce7efba38503984.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_143_num_NP-Vignette_96.jpg,Vignette,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f143.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f143/pct:15.71,11.49,49.54,43.88/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,143,Ces_presentes_Heures_a_lusaige_de_view_143_num_NP_jpg.rf.f62984bec59db5a3dce7efba38503984.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_143_num_NP-Ornement_97.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f143.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f143/pct:1.0,65.04,81.71,19.82/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,143,Ces_presentes_Heures_a_lusaige_de_view_143_num_NP_jpg.rf.f62984bec59db5a3dce7efba38503984.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_143_num_NP-Ornement_98.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f143.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f143/pct:1.16,11.71,15.05,53.38/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,143,Ces_presentes_Heures_a_lusaige_de_view_143_num_NP_jpg.rf.f62984bec59db5a3dce7efba38503984.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_143_num_NP-Ornement_99.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f143.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f143/pct:65.34,11.65,14.13,53.44/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,143,Ces_presentes_Heures_a_lusaige_de_view_143_num_NP_jpg.rf.f62984bec59db5a3dce7efba38503984.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_143_num_NP-Ornement_100.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f143.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f143/pct:1.58,4.62,80.63,6.11/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,145,Ces_presentes_Heures_a_lusaige_de_view_145_num_NP_jpg.rf.f5087812d8902f8984ad155b246d1ddc.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_145_num_NP-Ornement_101.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f145.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f145/pct:24.55,66.38,39.41,10.42/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,145,Ces_presentes_Heures_a_lusaige_de_view_145_num_NP_jpg.rf.f5087812d8902f8984ad155b246d1ddc.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_145_num_NP-Vignette_102.jpg,Vignette,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f145.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f145/pct:4.35,63.32,15.67,14.0/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,145,Ces_presentes_Heures_a_lusaige_de_view_145_num_NP_jpg.rf.f5087812d8902f8984ad155b246d1ddc.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_145_num_NP-Ornement_103.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f145.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f145/pct:19.29,66.81,5.42,10.1/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,145,Ces_presentes_Heures_a_lusaige_de_view_145_num_NP_jpg.rf.f5087812d8902f8984ad155b246d1ddc.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_145_num_NP-Vignette_104.jpg,Vignette,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f145.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f145/pct:63.38,18.26,15.02,58.49/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,145,Ces_presentes_Heures_a_lusaige_de_view_145_num_NP_jpg.rf.f5087812d8902f8984ad155b246d1ddc.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_145_num_NP-Ornement_105.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f145.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f145/pct:10.92,4.14,52.38,4.62/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,145,Ces_presentes_Heures_a_lusaige_de_view_145_num_NP_jpg.rf.f5087812d8902f8984ad155b246d1ddc.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_145_num_NP-Ornement_106.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f145.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f145/pct:3.45,76.64,76.35,10.26/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,145,Ces_presentes_Heures_a_lusaige_de_view_145_num_NP_jpg.rf.f5087812d8902f8984ad155b246d1ddc.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_145_num_NP-Ornement_107.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f145.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f145/pct:10.59,63.1,52.56,3.68/max/0/default.jpg",1.0
ark:/12148/bpt6k1519350c,145,Ces_presentes_Heures_a_lusaige_de_view_145_num_NP_jpg.rf.f5087812d8902f8984ad155b246d1ddc.jpg,bpt6k1519350c/Ces_presentes_Heures_a_lusaige_de_view_145_num_NP-Ornement_108.jpg,Ornement,https://gallica.bnf.fr/ark:/12148/bpt6k1519350c/f145.item,"https://openapi.bnf.fr/iiif/image/v3/ark:/12148/bpt6k1519350c/f145/pct:4.76,5.26,5.79,57.84/max/0/default.jpg",1.0
